LIBGEO,AN,TYPE_LOG,NOMBRE
Berlou,2014,Résidences secondaires et occasionnelles,81.0
Bessan,2014,Résidences secondaires et occasionnelles,413.362019031856
Béziers,2014,Résidences secondaires et occasionnelles,1492.93876874933
Boisseron,2014,Résidences secondaires et occasionnelles,24.295934737034
Boisset,2014,Résidences secondaires et occasionnelles,22.05
La Boissière,2014,Résidences secondaires et occasionnelles,28.0000000000001
Le Bosc,2014,Résidences secondaires et occasionnelles,124.718662952646
Boujan-sur-Libron,2014,Résidences secondaires et occasionnelles,48.3433734939759
Le Bousquet-d'Orb,2014,Résidences secondaires et occasionnelles,188.25259515571
Bouzigues,2014,Résidences secondaires et occasionnelles,189.466800804829
Brenas,2014,Résidences secondaires et occasionnelles,20.0
Brignac,2014,Résidences secondaires et occasionnelles,10.0613496932515
Brissac,2014,Résidences secondaires et occasionnelles,179.0
Buzignargues,2014,Résidences secondaires et occasionnelles,7.32307692307695
Cabrerolles,2014,Résidences secondaires et occasionnelles,98.0
Cabrières,2014,Résidences secondaires et occasionnelles,83.260355029586
Cambon-et-Salvergues,2014,Résidences secondaires et occasionnelles,99.0
Campagnan,2014,Résidences secondaires et occasionnelles,50.2906976744185
Campagne,2014,Résidences secondaires et occasionnelles,5.0
Camplong,2014,Résidences secondaires et occasionnelles,79.7357916199994
Candillargues,2014,Résidences secondaires et occasionnelles,22.251655629139
Canet,2014,Résidences secondaires et occasionnelles,55.5183877268553
Capestang,2014,Résidences secondaires et occasionnelles,152.511210762332
Carlencas-et-Levas,2014,Résidences secondaires et occasionnelles,10.1408450704225
Cassagnoles,2014,Résidences secondaires et occasionnelles,41.8377610362147
Castanet-le-Haut,2014,Résidences secondaires et occasionnelles,105.506976744186
Castelnau-de-Guers,2014,Résidences secondaires et occasionnelles,199.899576160503
Castelnau-le-Lez,2014,Résidences secondaires et occasionnelles,163.545402129741
Castries,2014,Résidences secondaires et occasionnelles,194.059496567507
La Caunette,2014,Résidences secondaires et occasionnelles,83.0
Causse-de-la-Selle,2014,Résidences secondaires et occasionnelles,77.1815061145678
Causses-et-Veyran,2014,Résidences secondaires et occasionnelles,132.70424521384
Caussiniojouls,2014,Résidences secondaires et occasionnelles,27.0
Caux,2014,Résidences secondaires et occasionnelles,134.982662884023
Le Caylar,2014,Résidences secondaires et occasionnelles,92.8556480412608
Cazedarnes,2014,Résidences secondaires et occasionnelles,42.0
Cazevieille,2014,Résidences secondaires et occasionnelles,17.0316666666667
Cazilhac,2014,Résidences secondaires et occasionnelles,97.0
Cazouls-d'Hérault,2014,Résidences secondaires et occasionnelles,51.796875
Cazouls-lès-Béziers,2014,Résidences secondaires et occasionnelles,152.0
Cébazan,2014,Résidences secondaires et occasionnelles,33.0394613216412
Ceilhes-et-Rocozels,2014,Résidences secondaires et occasionnelles,269.850340136055
Celles,2014,Résidences secondaires et occasionnelles,1.0
Cers,2014,Résidences secondaires et occasionnelles,55.2710869500194
Cessenon-sur-Orb,2014,Résidences secondaires et occasionnelles,322.03820466863
Cesseras,2014,Résidences secondaires et occasionnelles,89.9330731531709
Ceyras,2014,Résidences secondaires et occasionnelles,47.0
Clapiers,2014,Résidences secondaires et occasionnelles,97.8639474383808
Claret,2014,Résidences secondaires et occasionnelles,46.0
Clermont-l'Hérault,2014,Résidences secondaires et occasionnelles,221.412614143131
Colombières-sur-Orb,2014,Résidences secondaires et occasionnelles,102.908011869437
Colombiers,2014,Résidences secondaires et occasionnelles,170.0
Combaillaux,2014,Résidences secondaires et occasionnelles,14.0785211267606
Combes,2014,Résidences secondaires et occasionnelles,76.7927631578947
Corneilhan,2014,Résidences secondaires et occasionnelles,19.8766419489782
Coulobres,2014,Résidences secondaires et occasionnelles,20.7062647754137
Courniou,2014,Résidences secondaires et occasionnelles,172.142527741749
Cournonsec,2014,Résidences secondaires et occasionnelles,22.0460921843688
Cournonterral,2014,Résidences secondaires et occasionnelles,82.8624853915076
Creissan,2014,Résidences secondaires et occasionnelles,75.0
Le Crès,2014,Résidences secondaires et occasionnelles,24.7547437547438
Le Cros,2014,Résidences secondaires et occasionnelles,36.0
Cruzy,2014,Résidences secondaires et occasionnelles,94.0
Dio-et-Valquières,2014,Résidences secondaires et occasionnelles,53.0
Espondeilhan,2014,Résidences secondaires et occasionnelles,30.7948100764971
Fabrègues,2014,Résidences secondaires et occasionnelles,220.489903410574
Faugères,2014,Résidences secondaires et occasionnelles,134.0
Félines-Minervois,2014,Résidences secondaires et occasionnelles,91.0388837591054
Ferrals-les-Montagnes,2014,Résidences secondaires et occasionnelles,109.0
Ferrières-les-Verreries,2014,Résidences secondaires et occasionnelles,13.2437606837607
Ferrières-Poussarou,2014,Résidences secondaires et occasionnelles,36.0864197530864
Florensac,2014,Résidences secondaires et occasionnelles,279.306579898771
Fontanès,2014,Résidences secondaires et occasionnelles,11.2894736842105
Fontès,2014,Résidences secondaires et occasionnelles,123.252417794971
Fos,2014,Résidences secondaires et occasionnelles,28.0
Fouzilhon,2014,Résidences secondaires et occasionnelles,33.0483159117306
Fozières,2014,Résidences secondaires et occasionnelles,33.1079629629629
Fraisse-sur-Agout,2014,Résidences secondaires et occasionnelles,253.0
Frontignan,2014,Résidences secondaires et occasionnelles,3068.06994743713
Gabian,2014,Résidences secondaires et occasionnelles,101.098901098901
Galargues,2014,Résidences secondaires et occasionnelles,15.6842105263158
Ganges,2014,Résidences secondaires et occasionnelles,118.102110022607
Garrigues,2014,Résidences secondaires et occasionnelles,3.41166666666666
Gigean,2014,Résidences secondaires et occasionnelles,55.6561735987163
Gignac,2014,Résidences secondaires et occasionnelles,82.0
Gorniès,2014,Résidences secondaires et occasionnelles,86.2373068432667
Grabels,2014,Résidences secondaires et occasionnelles,71.6129423507226
Graissessac,2014,Résidences secondaires et occasionnelles,119.935718261085
Guzargues,2014,Résidences secondaires et occasionnelles,10.0
Hérépian,2014,Résidences secondaires et occasionnelles,87.6048298572995
Jacou,2014,Résidences secondaires et occasionnelles,23.0
Joncels,2014,Résidences secondaires et occasionnelles,94.0915736821855
Jonquières,2014,Résidences secondaires et occasionnelles,19.8226356589147
Juvignac,2014,Résidences secondaires et occasionnelles,169.070063694267
Lacoste,2014,Résidences secondaires et occasionnelles,42.0
Lagamas,2014,Résidences secondaires et occasionnelles,23.0
Lamalou-les-Bains,2014,Résidences secondaires et occasionnelles,901.102794411178
Lansargues,2014,Résidences secondaires et occasionnelles,39.0
Laroque,2014,Résidences secondaires et occasionnelles,88.8367536231887
Lattes,2014,Résidences secondaires et occasionnelles,210.804147942906
Laurens,2014,Résidences secondaires et occasionnelles,187.015011547343
Lauret,2014,Résidences secondaires et occasionnelles,10.5671296296296
Lauroux,2014,Résidences secondaires et occasionnelles,74.237288135593
Lavalette,2014,Résidences secondaires et occasionnelles,16.1185185185186
Lavérune,2014,Résidences secondaires et occasionnelles,19.0
Lespignan,2014,Résidences secondaires et occasionnelles,120.473131569895
Lézignan-la-Cèbe,2014,Résidences secondaires et occasionnelles,52.2114365411436
Liausson,2014,Résidences secondaires et occasionnelles,38.2664281454979
Lieuran-Cabrières,2014,Résidences secondaires et occasionnelles,43.6074197120707
Lieuran-lès-Béziers,2014,Résidences secondaires et occasionnelles,16.5843699433657
Lignan-sur-Orb,2014,Résidences secondaires et occasionnelles,29.1144454043761
La Livinière,2014,Résidences secondaires et occasionnelles,138.112765957447
Lodève,2014,Résidences secondaires et occasionnelles,199.0
Loupian,2014,Résidences secondaires et occasionnelles,194.957942093692
Lunas,2014,Résidences secondaires et occasionnelles,178.946621873833
Lunel,2014,Résidences secondaires et occasionnelles,215.0226439271
Lunel-Viel,2014,Résidences secondaires et occasionnelles,26.5542021924483
Magalas,2014,Résidences secondaires et occasionnelles,217.32685780686
Maraussan,2014,Résidences secondaires et occasionnelles,71.2108023924317
Margon,2014,Résidences secondaires et occasionnelles,60.9664315510049
Marseillan,2014,Résidences secondaires et occasionnelles,6017.26386194223
Marsillargues,2014,Résidences secondaires et occasionnelles,267.917625681404
Mas-de-Londres,2014,Résidences secondaires et occasionnelles,19.7311827956989
Les Matelles,2014,Résidences secondaires et occasionnelles,18.3949790794979
Mauguio,2014,Résidences secondaires et occasionnelles,3543.36825171214
Maureilhan,2014,Résidences secondaires et occasionnelles,49.1463747706227
Mérifons,2014,Résidences secondaires et occasionnelles,27.0
Mèze,2014,Résidences secondaires et occasionnelles,962.214020405385
Minerve,2014,Résidences secondaires et occasionnelles,49.0
Mireval,2014,Résidences secondaires et occasionnelles,56.8682719546741
Mons,2014,Résidences secondaires et occasionnelles,216.554307116106
Montady,2014,Résidences secondaires et occasionnelles,41.5227251943301
Montagnac,2014,Résidences secondaires et occasionnelles,164.106933867735
Montarnaud,2014,Résidences secondaires et occasionnelles,11.3475836431227
Montaud,2014,Résidences secondaires et occasionnelles,15.660621761658
Montbazin,2014,Résidences secondaires et occasionnelles,53.0551948051949
Montblanc,2014,Résidences secondaires et occasionnelles,132.050291545189
Montels,2014,Résidences secondaires et occasionnelles,15.0
Montesquieu,2014,Résidences secondaires et occasionnelles,16.2322580645161
Montferrier-sur-Lez,2014,Résidences secondaires et occasionnelles,39.0
Montouliers,2014,Résidences secondaires et occasionnelles,71.0096153846156
Montoulieu,2014,Résidences secondaires et occasionnelles,29.345238095238
Montpellier,2014,Résidences secondaires et occasionnelles,4819.51623812206
Montpeyroux,2014,Résidences secondaires et occasionnelles,93.5000000000003
Moulès-et-Baucels,2014,Résidences secondaires et occasionnelles,24.0
Mourèze,2014,Résidences secondaires et occasionnelles,18.3050847457627
Mudaison,2014,Résidences secondaires et occasionnelles,14.0503597122302
Murles,2014,Résidences secondaires et occasionnelles,6.0
Murviel-lès-Béziers,2014,Résidences secondaires et occasionnelles,123.198959687906
Murviel-lès-Montpellier,2014,Résidences secondaires et occasionnelles,18.5925925925926
Nébian,2014,Résidences secondaires et occasionnelles,83.2344827586205
Neffiès,2014,Résidences secondaires et occasionnelles,158.72184409791
Nézignan-l'Évêque,2014,Résidences secondaires et occasionnelles,118.542256738237
Nissan-lez-Enserune,2014,Résidences secondaires et occasionnelles,157.323551833041
Nizas,2014,Résidences secondaires et occasionnelles,89.0
Notre-Dame-de-Londres,2014,Résidences secondaires et occasionnelles,24.3000790059613
Octon,2014,Résidences secondaires et occasionnelles,76.2270551318174
Olargues,2014,Résidences secondaires et occasionnelles,119.929476584022
Olmet-et-Villecun,2014,Résidences secondaires et occasionnelles,41.6440677966102
Olonzac,2014,Résidences secondaires et occasionnelles,122.0
Oupia,2014,Résidences secondaires et occasionnelles,86.1703598931322
Pailhès,2014,Résidences secondaires et occasionnelles,17.4745639534884
Palavas-les-Flots,2014,Résidences secondaires et occasionnelles,4452.85194709774
Pardailhan,2014,Résidences secondaires et occasionnelles,119.0
Paulhan,2014,Résidences secondaires et occasionnelles,87.0
Pégairolles-de-Buèges,2014,Résidences secondaires et occasionnelles,57.4933333333335
Pégairolles-de-l'Escalette,2014,Résidences secondaires et occasionnelles,78.1176470588235
Péret,2014,Résidences secondaires et occasionnelles,84.4757354242387
Pérols,2014,Résidences secondaires et occasionnelles,210.0
Pézenas,2014,Résidences secondaires et occasionnelles,377.325325715275
Pézènes-les-Mines,2014,Résidences secondaires et occasionnelles,59.0357694003529
Pierrerue,2014,Résidences secondaires et occasionnelles,43.575892857143
Pignan,2014,Résidences secondaires et occasionnelles,47.0805926996746
Pinet,2014,Résidences secondaires et occasionnelles,107.744226074307
Plaissan,2014,Résidences secondaires et occasionnelles,60.0
Les Plans,2014,Résidences secondaires et occasionnelles,62.2740990990991
Poilhes,2014,Résidences secondaires et occasionnelles,50.0
Pomérols,2014,Résidences secondaires et occasionnelles,246.336119083524
Popian,2014,Résidences secondaires et occasionnelles,18.1967213114753
Portiragnes,2014,Résidences secondaires et occasionnelles,2699.72547213265
Le Pouget,2014,Résidences secondaires et occasionnelles,50.7602577698018
Le Poujol-sur-Orb,2014,Résidences secondaires et occasionnelles,96.8400397416791
Poujols,2014,Résidences secondaires et occasionnelles,22.5386033398395
Poussan,2014,Résidences secondaires et occasionnelles,96.9056904098688
Pouzolles,2014,Résidences secondaires et occasionnelles,95.8512708787218
Pouzols,2014,Résidences secondaires et occasionnelles,39.5486958602535
Le Pradal,2014,Résidences secondaires et occasionnelles,22.6068965517241
Prades-le-Lez,2014,Résidences secondaires et occasionnelles,38.8372203405451
Prades-sur-Vernazobre,2014,Résidences secondaires et occasionnelles,71.8374644453473
Prémian,2014,Résidences secondaires et occasionnelles,117.211975524475
Le Puech,2014,Résidences secondaires et occasionnelles,35.3333333333333
Puéchabon,2014,Résidences secondaires et occasionnelles,62.38153084363
Puilacher,2014,Résidences secondaires et occasionnelles,7.36681887366819
Puimisson,2014,Résidences secondaires et occasionnelles,69.4812649418893
Puissalicon,2014,Résidences secondaires et occasionnelles,76.0593471810091
Puisserguier,2014,Résidences secondaires et occasionnelles,114.0
Quarante,2014,Résidences secondaires et occasionnelles,161.0
Restinclières,2014,Résidences secondaires et occasionnelles,17.0
Rieussec,2014,Résidences secondaires et occasionnelles,44.2744670542636
Riols,2014,Résidences secondaires et occasionnelles,247.58470877147
Les Rives,2014,Résidences secondaires et occasionnelles,41.0
Romiguières,2014,Résidences secondaires et occasionnelles,7.125
Roquebrun,2014,Résidences secondaires et occasionnelles,303.517587939699
Roqueredonde,2014,Résidences secondaires et occasionnelles,37.1661180601273
