AN,LIBGEO,STATUT,NOMBRE
2022,Seynes,Logé gratuitement,0.0
2022,Sommières,Logé gratuitement,59.0
2022,Soudorgues,Logé gratuitement,16.0395621387388
2022,Soustelle,Logé gratuitement,1.98347107438017
2022,Souvignargues,Logé gratuitement,9.75259122062439
2022,Sumène,Logé gratuitement,11.9850221651194
2022,Tavel,Logé gratuitement,30.0
2022,Tharaux,Logé gratuitement,1.09539801378089
2022,Théziers,Logé gratuitement,8.91387288302409
2022,Thoiras-Corbès,Logé gratuitement,20.6705882352941
2022,Tornac,Logé gratuitement,19.022167421613
2022,Tresques,Logé gratuitement,18.0
2022,Trèves,Logé gratuitement,6.69026548672567
2022,Uchaud,Logé gratuitement,51.024180072828
2022,Uzès,Logé gratuitement,130.602037114174
2022,Vabres,Logé gratuitement,2.02898550724638
2022,Vallabrègues,Logé gratuitement,21.3162967167407
2022,Vallabrix,Logé gratuitement,4.11883167672145
2022,Vallérargues,Logé gratuitement,0.0
2022,Val-d'Aigoual,Logé gratuitement,54.0
2022,Valliguières,Logé gratuitement,13.0
2022,Vauvert,Logé gratuitement,137.21703321292
2022,Vénéjan,Logé gratuitement,18.924249480327
2022,Verfeuil,Logé gratuitement,10.2904572189576
2022,Vergèze,Logé gratuitement,50.0
2022,La Vernarède,Logé gratuitement,8.85208129452681
2022,Vers-Pont-du-Gard,Logé gratuitement,22.7914964749309
2022,Vestric-et-Candiac,Logé gratuitement,17.4826394084788
2022,Vézénobres,Logé gratuitement,30.7228608166658
2022,Vic-le-Fesq,Logé gratuitement,5.03328906353285
2022,Le Vigan,Logé gratuitement,76.0914352122849
2022,Villeneuve-lès-Avignon,Logé gratuitement,122.639693183434
2022,Villevieille,Logé gratuitement,22.6665436757132
2022,Vissec,Logé gratuitement,3.04477611940299
2022,Montagnac,Logé gratuitement,3.60031275784787
2022,Saint-Paul-les-Fonts,Logé gratuitement,16.5057450000535
2022,Rodilhan,Logé gratuitement,34.085280992867
2022,Abeilhan,Logé gratuitement,19.7411936982334
2022,Adissan,Logé gratuitement,13.7101992005069
2022,Agde,Logé gratuitement,441.104433680501
2022,Agel,Logé gratuitement,3.63249106866726
2022,Agonès,Logé gratuitement,4.22713187570963
2022,Aigne,Logé gratuitement,5.81009149775779
2022,Aigues-Vives,Logé gratuitement,6.75330878128735
2022,Les Aires,Logé gratuitement,10.8274770690658
2022,Alignan-du-Vent,Logé gratuitement,27.033700497793
2022,Aniane,Logé gratuitement,27.8534478928982
2022,Arboras,Logé gratuitement,2.81081081081081
2022,Argelliers,Logé gratuitement,12.8033504665345
2022,Aspiran,Logé gratuitement,24.0
2022,Assas,Logé gratuitement,13.1395100110778
2022,Assignan,Logé gratuitement,2.89655172413793
2022,Aumelas,Logé gratuitement,6.78710008346755
2022,Aumes,Logé gratuitement,6.19685823413651
2022,Autignac,Logé gratuitement,12.691958020582
2022,Avène,Logé gratuitement,19.0
2022,Azillanet,Logé gratuitement,9.3872142970882
2022,Babeau-Bouldoux,Logé gratuitement,3.0
2022,Baillargues,Logé gratuitement,61.5719324779289
2022,Balaruc-les-Bains,Logé gratuitement,100.056603070466
2022,Balaruc-le-Vieux,Logé gratuitement,33.0
2022,Bassan,Logé gratuitement,24.0
2022,Beaufort,Logé gratuitement,2.0
2022,Beaulieu,Logé gratuitement,14.928865776887
2022,Bédarieux,Logé gratuitement,81.0
2022,Bélarga,Logé gratuitement,8.0
2022,Berlou,Logé gratuitement,3.1563981042654
2022,Bessan,Logé gratuitement,80.9749943203599
2022,Béziers,Logé gratuitement,723.164168537461
2022,Boisseron,Logé gratuitement,17.5113504784937
2022,Boisset,Logé gratuitement,2.73333333333333
2022,La Boissière,Logé gratuitement,8.85338298516799
2022,Le Bosc,Logé gratuitement,10.1486102343982
2022,Boujan-sur-Libron,Logé gratuitement,24.8468403245788
2022,Le Bousquet-d'Orb,Logé gratuitement,14.7267849635954
2022,Bouzigues,Logé gratuitement,27.9675283302756
2022,Brenas,Logé gratuitement,2.94827586206896
2022,Brignac,Logé gratuitement,9.04035353994337
2022,Brissac,Logé gratuitement,12.2167358166153
2022,Buzignargues,Logé gratuitement,1.92098958212846
2022,Cabrerolles,Logé gratuitement,10.1013835433533
2022,Cabrières,Logé gratuitement,10.0874816593781
2022,Cambon-et-Salvergues,Logé gratuitement,1.04081632653061
2022,Campagnan,Logé gratuitement,4.58333153897582
2022,Campagne,Logé gratuitement,10.3183434298655
2022,Camplong,Logé gratuitement,6.50345811473724
2022,Candillargues,Logé gratuitement,20.4874059975994
2022,Canet,Logé gratuitement,32.0
2022,Capestang,Logé gratuitement,49.4798436265081
2022,Carlencas-et-Levas,Logé gratuitement,0.0
2022,Cassagnoles,Logé gratuitement,3.96363636363636
2022,Castanet-le-Haut,Logé gratuitement,5.85851411478869
2022,Castelnau-de-Guers,Logé gratuitement,23.0
2022,Castelnau-le-Lez,Logé gratuitement,275.394063064993
2022,Castries,Logé gratuitement,82.3442862531088
2022,La Caunette,Logé gratuitement,9.05077306961899
2022,Causse-de-la-Selle,Logé gratuitement,7.0
2022,Causses-et-Veyran,Logé gratuitement,8.21505298018847
2022,Caussiniojouls,Logé gratuitement,1.10526315789474
2022,Caux,Logé gratuitement,42.0
2022,Le Caylar,Logé gratuitement,1.96263032454923
2022,Cazedarnes,Logé gratuitement,9.4055641982921
2022,Cazevieille,Logé gratuitement,12.8869565217391
2022,Cazilhac,Logé gratuitement,14.4900731604881
2022,Cazouls-d'Hérault,Logé gratuitement,4.6655425769068
2022,Cazouls-lès-Béziers,Logé gratuitement,79.6275703124728
2022,Cébazan,Logé gratuitement,6.03979254321234
2022,Ceilhes-et-Rocozels,Logé gratuitement,6.0
2022,Celles,Logé gratuitement,0.925925925925926
2022,Cers,Logé gratuitement,21.3878821906362
2022,Cessenon-sur-Orb,Logé gratuitement,43.1278157337351
2022,Cesseras,Logé gratuitement,10.0428931672961
2022,Ceyras,Logé gratuitement,13.5409872094709
2022,Clapiers,Logé gratuitement,55.0
2022,Claret,Logé gratuitement,18.5383600795577
2022,Clermont-l'Hérault,Logé gratuitement,105.174845552296
2022,Colombières-sur-Orb,Logé gratuitement,13.5003045030422
2022,Colombiers,Logé gratuitement,35.7337870968302
2022,Combaillaux,Logé gratuitement,17.7905097732308
2022,Combes,Logé gratuitement,0.0
2022,Corneilhan,Logé gratuitement,22.0
2022,Coulobres,Logé gratuitement,0.0
2022,Courniou,Logé gratuitement,12.2498068410913
2022,Cournonsec,Logé gratuitement,19.526026889786
2022,Cournonterral,Logé gratuitement,76.9231557938985
2022,Creissan,Logé gratuitement,18.9592471220985
2022,Le Crès,Logé gratuitement,70.8392275346839
2022,Le Cros,Logé gratuitement,0.0
2022,Cruzy,Logé gratuitement,16.6020854555581
2022,Espondeilhan,Logé gratuitement,16.2788206514423
2022,Fabrègues,Logé gratuitement,64.0
2022,Faugères,Logé gratuitement,6.10104075568626
2022,Félines-Minervois,Logé gratuitement,16.0
2022,Ferrals-les-Montagnes,Logé gratuitement,6.72549019607843
2022,Ferrières-les-Verreries,Logé gratuitement,0.978723404255319
2022,Ferrières-Poussarou,Logé gratuitement,0.905405405405405
2022,Florensac,Logé gratuitement,56.531052963449
2022,Fontanès,Logé gratuitement,1.98646027406258
2022,Fontès,Logé gratuitement,15.2914466784632
2022,Fos,Logé gratuitement,4.15873015873016
2022,Fouzilhon,Logé gratuitement,4.0
2022,Fozières,Logé gratuitement,1.03763440860215
2022,Fraisse-sur-Agout,Logé gratuitement,12.1786780115095
2022,Frontignan,Logé gratuitement,248.660179651282
2022,Gabian,Logé gratuitement,12.372531924569
2022,Galargues,Logé gratuitement,6.46720263957398
2022,Ganges,Logé gratuitement,33.7034145362584
2022,Garrigues,Logé gratuitement,1.04504504504505
2022,Gigean,Logé gratuitement,39.483661764933
2022,Gignac,Logé gratuitement,70.2882859130273
2022,Gorniès,Logé gratuitement,4.73451327433628
2022,Grabels,Logé gratuitement,67.0
2022,Graissessac,Logé gratuitement,11.1608494998602
2022,Guzargues,Logé gratuitement,2.93025485452507
2022,Hérépian,Logé gratuitement,18.3793015757885
2022,Jacou,Logé gratuitement,29.1557100446083
2022,Joncels,Logé gratuitement,5.22469831357174
2022,Jonquières,Logé gratuitement,8.46126215032799
2022,Juvignac,Logé gratuitement,100.700179608117
2022,Lacoste,Logé gratuitement,3.12840263840794
2022,Lagamas,Logé gratuitement,4.95495495495495
2022,Lamalou-les-Bains,Logé gratuitement,31.1254710649486
2022,Lansargues,Logé gratuitement,35.304502104212
2022,Laroque,Logé gratuitement,15.0
2022,Lattes,Logé gratuitement,180.610381548949
2022,Laurens,Logé gratuitement,20.1119292258572
2022,Lauret,Logé gratuitement,6.0
2022,Lauroux,Logé gratuitement,5.4331004814865
2022,Lavalette,Logé gratuitement,4.07407407407408
2022,Lavérune,Logé gratuitement,37.5727663998408
2022,Lespignan,Logé gratuitement,42.878746926321
2022,Lézignan-la-Cèbe,Logé gratuitement,17.0
2022,Liausson,Logé gratuitement,1.02684563758389
2022,Lieuran-Cabrières,Logé gratuitement,9.0
2022,Lieuran-lès-Béziers,Logé gratuitement,14.1528832999434
2022,Lignan-sur-Orb,Logé gratuitement,22.0
2022,La Livinière,Logé gratuitement,6.77073252274172
2022,Lodève,Logé gratuitement,197.989907107239
2022,Loupian,Logé gratuitement,28.1529571982924
2022,Lunas-les-Châteaux,Logé gratuitement,17.0547945205479
2022,Lunel,Logé gratuitement,159.628504418845
2022,Lunel-Viel,Logé gratuitement,45.4560489957089
2022,Magalas,Logé gratuitement,32.0
2022,Maraussan,Logé gratuitement,32.0
2022,Margon,Logé gratuitement,7.53943248192586
2022,Marseillan,Logé gratuitement,146.186447973199
2022,Marsillargues,Logé gratuitement,77.1053824273995
2022,Mas-de-Londres,Logé gratuitement,11.5699063645978
2022,Les Matelles,Logé gratuitement,15.0
2022,Mauguio,Logé gratuitement,245.435120654059
2022,Maureilhan,Logé gratuitement,14.5395713527523
2022,Mérifons,Logé gratuitement,0.919354838709677
2022,Mèze,Logé gratuitement,165.467459852103
2022,Minerve,Logé gratuitement,2.79611650485437
2022,Mireval,Logé gratuitement,40.4808908582983
2022,Mons,Logé gratuitement,11.2369304634626
2022,Montady,Logé gratuitement,23.0
2022,Montagnac,Logé gratuitement,47.4888718273013
2022,Montarnaud,Logé gratuitement,36.8054032785895
2022,Montaud,Logé gratuitement,10.9734370404275
2022,Montbazin,Logé gratuitement,30.0560411632522
2022,Montblanc,Logé gratuitement,26.2623974423543
2022,Montels,Logé gratuitement,6.87448359872476
2022,Montesquieu,Logé gratuitement,0.0
2022,Montferrier-sur-Lez,Logé gratuitement,32.2799298330768
2022,Montouliers,Logé gratuitement,6.76940801325077
2022,Montoulieu,Logé gratuitement,5.80952380952381
2022,Montpellier,Logé gratuitement,3642.6798011454
2022,Montpeyroux,Logé gratuitement,17.8969934862216
2022,Moulès-et-Baucels,Logé gratuitement,17.3708153352911
2022,Mourèze,Logé gratuitement,4.32568883165552
2022,Mudaison,Logé gratuitement,25.1026074896829
2022,Murles,Logé gratuitement,2.81516842171264
2022,Murviel-lès-Béziers,Logé gratuitement,34.6616570155844
2022,Murviel-lès-Montpellier,Logé gratuitement,12.4039934198134
2022,Nébian,Logé gratuitement,19.7386134526112
2022,Neffiès,Logé gratuitement,9.80019320605342
2022,Nézignan-l'Évêque,Logé gratuitement,17.0
2022,Nissan-lez-Enserune,Logé gratuitement,44.0
2022,Nizas,Logé gratuitement,16.5118589924276
2022,Notre-Dame-de-Londres,Logé gratuitement,10.3881110885239
2022,Octon,Logé gratuitement,11.2503527362072
2022,Olargues,Logé gratuitement,19.0
2022,Olmet-et-Villecun,Logé gratuitement,5.0920245398773
2022,Olonzac,Logé gratuitement,27.3258014062438
2022,Oupia,Logé gratuitement,12.0
2022,Pailhès,Logé gratuitement,5.42412254953827
2022,Palavas-les-Flots,Logé gratuitement,131.79813897076
2022,Pardailhan,Logé gratuitement,9.65923595895022
2022,Paulhan,Logé gratuitement,43.409253546704
2022,Pégairolles-de-Buèges,Logé gratuitement,4.1509433962264
2022,Pégairolles-de-l'Escalette,Logé gratuitement,1.0
2022,Péret,Logé gratuitement,10.0
2022,Pérols,Logé gratuitement,115.468942237212
2022,Pézenas,Logé gratuitement,147.717242233196
2022,Pézènes-les-Mines,Logé gratuitement,4.04846806162307
2022,Pierrerue,Logé gratuitement,12.3660504326112
2022,Pignan,Logé gratuitement,50.6575667174344
2022,Pinet,Logé gratuitement,24.4464878231944
2022,Plaissan,Logé gratuitement,11.7919433871054
2022,Les Plans,Logé gratuitement,9.0
2022,Poilhes,Logé gratuitement,11.1336810322593
2022,Pomérols,Logé gratuitement,33.0218579328355
2022,Popian,Logé gratuitement,1.81287714908926
2022,Portiragnes,Logé gratuitement,60.0454198493988
2022,Le Pouget,Logé gratuitement,39.9732948046315
2022,Le Poujol-sur-Orb,Logé gratuitement,15.2570424083975
2022,Poujols,Logé gratuitement,1.01104972375691
2022,Poussan,Logé gratuitement,95.5743065094834
2022,Pouzolles,Logé gratuitement,11.4789783398583
2022,Pouzols,Logé gratuitement,6.0
2022,Le Pradal,Logé gratuitement,5.0
2022,Prades-le-Lez,Logé gratuitement,34.0
2022,Prades-sur-Vernazobre,Logé gratuitement,11.0
2022,Prémian,Logé gratuitement,7.1087311739602
2022,Le Puech,Logé gratuitement,4.90374118272267
2022,Puéchabon,Logé gratuitement,10.1646417058994
2022,Puilacher,Logé gratuitement,3.09178190528214
2022,Puimisson,Logé gratuitement,12.0
2022,Puissalicon,Logé gratuitement,15.9523964372626
2022,Puisserguier,Logé gratuitement,33.9996279268931
2022,Quarante,Logé gratuitement,27.6752171320725
2022,Restinclières,Logé gratuitement,20.9221759448602
2022,Rieussec,Logé gratuitement,1.0
2022,Riols,Logé gratuitement,11.0783287371761
2022,Les Rives,Logé gratuitement,3.04026845637585
2022,Romiguières,Logé gratuitement,0.0
2022,Roquebrun,Logé gratuitement,19.0738212920823
2022,Roqueredonde,Logé gratuitement,7.04425252416753
2022,Roquessels,Logé gratuitement,4.66386554621849
2022,Rosis,Logé gratuitement,5.88277949193744
2022,Rouet,Logé gratuitement,2.875
2022,Roujan,Logé gratuitement,21.0
2022,Saint-André-de-Buèges,Logé gratuitement,1.0
2022,Saint-André-de-Sangonis,Logé gratuitement,63.4179528303267
2022,Saint-Aunès,Logé gratuitement,28.4266584813455
2022,Saint-Bauzille-de-la-Sylve,Logé gratuitement,9.56538217645854
2022,Saint-Bauzille-de-Montmel,Logé gratuitement,13.5411723709839
2022,Saint-Bauzille-de-Putois,Logé gratuitement,24.8806451394666
2022,Saint-Brès,Logé gratuitement,48.0
2022,Saint-Chinian,Logé gratuitement,32.0554958385014
2022,Entre-Vignes,Logé gratuitement,31.0
2022,Saint-Clément-de-Rivière,Logé gratuitement,43.7260250560323
2022,Sainte-Croix-de-Quintillargues,Logé gratuitement,7.3928134618281
2022,Saint-Drézéry,Logé gratuitement,33.1732534411133
2022,Saint-Étienne-d'Albagnan,Logé gratuitement,2.98241116376662
2022,Saint-Étienne-de-Gourgas,Logé gratuitement,5.67717971274032
2022,Saint-Étienne-Estréchoux,Logé gratuitement,3.8835701548915
2022,Saint-Félix-de-l'Héras,Logé gratuitement,0.0
2022,Saint-Félix-de-Lodez,Logé gratuitement,11.0
2022,Saint-Gély-du-Fesc,Logé gratuitement,83.4251715480248
2022,Saint-Geniès-des-Mourgues,Logé gratuitement,14.7988786963182
2022,Saint-Geniès-de-Varensal,Logé gratuitement,4.9984118573595
2022,Saint-Geniès-de-Fontedit,Logé gratuitement,9.14881924558397
2022,Saint-Georges-d'Orques,Logé gratuitement,63.3296185364907
2022,Saint-Gervais-sur-Mare,Logé gratuitement,15.046821952619
2022,Saint-Guilhem-le-Désert,Logé gratuitement,6.11442332676611
2022,Saint-Guiraud,Logé gratuitement,6.22807647825482
2022,Saint-Hilaire-de-Beauvoir,Logé gratuitement,6.34853050569176
2022,Saint-Jean-de-Buèges,Logé gratuitement,6.10061986013995
2022,Saint-Jean-de-Cornies,Logé gratuitement,5.0
2022,Saint-Jean-de-Cuculles,Logé gratuitement,7.63626073544378
2022,Saint-Jean-de-Fos,Logé gratuitement,17.3873855385414
2022,Saint-Jean-de-la-Blaquière,Logé gratuitement,4.0
2022,Saint-Jean-de-Minervois,Logé gratuitement,3.0
2022,Saint-Jean-de-Védas,Logé gratuitement,116.017446232516
2022,Saint-Julien,Logé gratuitement,5.81307780417298
2022,Saint-Just,Logé gratuitement,40.7269844829462
2022,Saint-Martin-de-l'Arçon,Logé gratuitement,3.0
2022,Saint-Martin-de-Londres,Logé gratuitement,24.6242300243524
2022,Saint-Mathieu-de-Tréviers,Logé gratuitement,48.2887360043984
2022,Saint-Maurice-Navacelles,Logé gratuitement,3.9567798867849
2022,Saint-Michel,Logé gratuitement,3.27272727272727
2022,Saint-Nazaire-de-Ladarez,Logé gratuitement,8.06091715783274
2022,Saint-Nazaire-de-Pézan,Logé gratuitement,4.0764613017843
2022,Saint-Pargoire,Logé gratuitement,23.8115224891534
2022,Saint-Paul-et-Valmalle,Logé gratuitement,12.4460054357237
2022,Saint-Pierre-de-la-Fage,Logé gratuitement,5.0
2022,Saint-Pons-de-Thomières,Logé gratuitement,32.1233614580292
2022,Saint-Pons-de-Mauchiens,Logé gratuitement,12.8812895602171
2022,Saint-Privat,Logé gratuitement,9.0
2022,Saint-Saturnin-de-Lucian,Logé gratuitement,2.87162622185757
2022,Saint-Sériès,Logé gratuitement,13.7859380104192
2022,Saint-Thibéry,Logé gratuitement,24.9316796591093
2022,Saint-Vincent-de-Barbeyrargues,Logé gratuitement,10.4448164823548
2022,Saint-Vincent-d'Olargues,Logé gratuitement,5.0
2022,Salasc,Logé gratuitement,9.51749140153663
2022,La Salvetat-sur-Agout,Logé gratuitement,25.6667152915829
2022,Saturargues,Logé gratuitement,8.37801954355895
2022,Saussan,Logé gratuitement,16.5347236707399
2022,Saussines,Logé gratuitement,11.6477252625724
2022,Sauteyrargues,Logé gratuitement,3.94611985292625
2022,Sauvian,Logé gratuitement,44.2236428869093
2022,Sérignan,Logé gratuitement,135.0
2022,Servian,Logé gratuitement,55.3681024546181
2022,Sète,Logé gratuitement,397.63661782563
2022,Siran,Logé gratuitement,11.6517120463406
2022,Sorbs,Logé gratuitement,2.0
2022,Soubès,Logé gratuitement,11.0
2022,Le Soulié,Logé gratuitement,5.82481751824817
2022,Soumont,Logé gratuitement,6.0
2022,Sussargues,Logé gratuitement,16.0273125462287
2022,Taussac-la-Billière,Logé gratuitement,8.28419827500436
2022,Teyran,Logé gratuitement,35.0
2022,Thézan-lès-Béziers,Logé gratuitement,38.4845493136738
2022,Tourbes,Logé gratuitement,18.5852612711397
2022,La Tour-sur-Orb,Logé gratuitement,22.0
2022,Tressan,Logé gratuitement,7.32389396086171
2022,Le Triadou,Logé gratuitement,3.08980386763829
2022,Usclas-d'Hérault,Logé gratuitement,4.92123310939303
2022,Usclas-du-Bosc,Logé gratuitement,2.19469026548672
2022,La Vacquerie-et-Saint-Martin-de-Castries,Logé gratuitement,5.68619578969105
2022,Vacquières,Logé gratuitement,4.82569597691066
2022,Vailhan,Logé gratuitement,4.0
2022,Vailhauquès,Logé gratuitement,24.4583343407808
2022,Valergues,Logé gratuitement,20.1329587514338
2022,Valflaunès,Logé gratuitement,11.0
2022,Valmascle,Logé gratuitement,1.10869565217391
2022,Valras-Plage,Logé gratuitement,134.071402029565
2022,Valros,Logé gratuitement,17.2272474997614
2022,Vélieux,Logé gratuitement,1.12087912087912
2022,Vendargues,Logé gratuitement,41.6801371287344
2022,Vendémian,Logé gratuitement,11.4015454877566
2022,Vendres,Logé gratuitement,56.7581824415154
2022,Verreries-de-Moussans,Logé gratuitement,4.1904761904762
2022,Vias,Logé gratuitement,108.0
2022,Vic-la-Gardiole,Logé gratuitement,59.3253247664962
2022,Vieussan,Logé gratuitement,13.0810454808385
2022,Villemagne-l'Argentière,Logé gratuitement,8.65982607114507
2022,Villeneuve-lès-Béziers,Logé gratuitement,48.5427260504387
2022,Villeneuve-lès-Maguelone,Logé gratuitement,113.967949117518
